source,label,message_idx,author,text
nateon,0,24_14,1,넌 맞을 거야?
nateon,0,24_14,2,근데 나는 백신 부작용 사례도 너무 많아서 좀 무서운 것 같아 아직도
nateon,0,24_14,2,안 맞을 생각이야!
nateon,0,24_14,1,내 친구는 유학 중인데 백신을 맞아야 자가격리가 면제되니까 편하게 한국이랑 외국 오갈려고 맞으려고 하더라고!
nateon,0,24_14,2,응 것도 좋겠다
nateon,0,24_14,2,이번 달에 그럼 대체공휴일이 있는 건가?
nateon,0,24_14,1,응응 8월 15일 광복절이 일요일이라서 16일인 월요일에 쉰다고 해!
nateon,0,24_14,1,10월에는 두 번이나 대체 공휴일이 있더라고
nateon,0,24_14,2,아 10월에도 그렇게나 있어?
nateon,0,24_14,2,이건 너무 반가운 소식이다
nateon,0,24_14,2,급 기분이 좋아지네 하하
nateon,0,24_14,2,공휴일 지정이 잘 안 되는 줄 알았더니 잘들 일하고 있었나 봐
nateon,0,24_14,1,응 맞아~ 너무 좋지 키키
nateon,0,24_14,1,한글날이랑 개천절이랑 겹친다고 하나 봐 10월엔
nateon,0,24_14,2,응 그랬던 것 같아
nateon,0,24_14,2,나는 아쉽게 휴일이 날아가는 줄 알았지
nateon,0,24_14,2,그때는 코로나가 좀 나아질까?
nateon,0,24_14,1,10월이면 백신들도 좀 맞고 지금보다는 나아져서 여행도 마음 편히 갈 수 있었으면 좋겠다
nateon,0,24_14,1,그치?
nateon,0,24_14,2,응응 하루 빨리 좀 상황이 나아졌으면 좋겠어
nateon,0,24_14,2,이제 불편한 것도 안 느끼고 싶어
nateon,0,24_15,1,이번에 도쿄 올림픽 하는 거 봤어?
nateon,0,24_15,1,올림픽 강행한 거 어떻게 생각해?
nateon,0,24_15,2,음 처음에 개막했던 날 놀란 건 있었어
nateon,0,24_15,2,해외 곳곳은 우리나라보다 더 코로나가 심한데 그대로 개막한다는 게 좀 걱정되더라고
nateon,0,24_15,2,그래도 다들 잘 치르고 있는 것 같지?
nateon,0,24_15,1,응 걱정했던 것보다는 잘 진행되고 있는 것 같은데 그래도 올림픽 선수촌에서도 확진자가 나오고 해서 안심하면 안 될 것 같아...
nateon,0,24_15,1,전 세계인이 모이는 자리니까 자칫하면 큰일 날 수도 있잖아 ㅠㅠ
nateon,0,24_15,2,아 맞네...
nateon,0,24_15,2,너무 많은 나라들이 모여서 불안한 건 어쩔 수 없는 것 같아
nateon,0,24_15,2,해외에서는 그래도 우리나라를 코로나 모범국으로 보고 있는데 맞는다고 생각해?
nateon,0,24_15,1,초반에는 어느 정도 대처도 잘 하고 맞는다고 생각했는데 요즘은 확진자가 너무 많이 늘어서 그렇지도 않은 거 같아 ㅠㅠ
nateon,0,24_15,1,해외는 우리나라보다 법이 더 엄격한 거 같은데 그건 어떻게 생각해?
nateon,0,24_15,2,사실 난 우리나라 법을 되게 나쁘게 생각해서 해외가 정상이라고 생각해
nateon,0,24_15,2,우리나라는 뭐든 형량이 너무 낮아서 사건 하나 터질 때마다 사람들이 욕하잖아
nateon,0,24_15,2,"해외는 살인 사건 하나만 나도 막 2, 30년 형에 무기징역도 받고 그러는데 그게 맞는다고 생각하지 않아?"
nateon,0,24_15,1,응 그게 맞지!
nateon,0,24_15,1,음주나 심신미약으로 감형 받는 경우가 너무 많은 거 같아 우리나라는 ㅠㅠ
nateon,0,24_15,1,강력 범죄에는 저렇게 강하게 대처해야 하는 게 맞는다고 생각해
nateon,0,24_15,2,우리나라의 모든 법이 해외를 따라가면 난 좀 더 선진국이 될 수 있을 것 같지 않아?
nateon,0,24_15,1,응 맞아 좀 변할 필요가 있다고 생각해!
nateon,0,24_15,1,선진국 대열에 합류했다고 하지만 아직 많은 부분이 부족한 거 같지?
nateon,0,24_15,2,법 체계가 바뀌면 확 좋아질 것 같긴 한데 말야...
nateon,0,24_15,2,그래도 의료 강국으로 다른 나라에서 우리를 좀 좋게 보는 건 좋은 것 같아
nateon,0,24_15,1,맞아 해외에 사는 한국인들도 아프거나 수술해야 할 일이 있을 때 한국으로 들어오기도 하잖아
nateon,0,24_15,2,응 인력난 부족으로 많이 문제가 일어나는 것 같긴 한데 나 같아도 그렇게 할 거야 아마
nateon,0,24_15,2,의료인 대우가 좀 좋아졌으면 좋겠다
nateon,0,24_15,1,해외에서는 우리보다 훨씬 좋을 것 같아 대우가
nateon,0,24_15,1,잘은 모르지만 그럴 것 같지?
nateon,0,24_15,2,응 뭐든 우리나라보다는 더 좋을 것 같아
nateon,0,24_15,1,그치
nateon,0,24_15,1,이번에 일본에서 어떤 선수 금메달을 일본 시장이 마스크 내리고 앙 문 거 봤어?
nateon,0,24_15,1,남의 금메달이기도 하고 코로나 사태가 심각한데 이건 좀 아닌 거 같지 않아?
nateon,0,24_15,2,아 맞아맞아 그거 너무 개념 없어 보이더라
nateon,0,24_15,2,생각을 좀 잘하지...
nateon,0,24_16,1,피부 관리나 시술 같은 거 받아서 관리하는 거 있어?
nateon,0,24_16,2,아니 나는 관리를 그렇게 철저히 하는 편은 아니야
nateon,0,24_16,2,너는 뭐 꾸준히 받는 거 있어?
nateon,0,24_16,1,아니 나도 계속 관리하진 않는데 가끔 한 번씩 관리받으면 기분 좋더라고!
nateon,0,24_16,1,성형까지는 부담스러우니까 피부 관리샵 같은 데 다니는 건 좋은 거 같아!
nateon,0,24_16,2,피부 관리받으면 아무래도 힐링이 되지
nateon,0,24_16,2,그럼 개인의 미용 만족도를 높이기 위해서는 어떤 게 가장 우선시 되어야 한다고 생각해?
nateon,0,24_16,1,가장 우선 되어야 할 건 아무래도 다이어트이지 않을까?
nateon,0,24_16,1,어느 정도 관리가 된 다음에 피부 관리도 하고 시술도 받고 이런 세세한 부분에 변화를 주는 게 더 효과적이라고 생각해!
nateon,0,24_16,1,너는?
nateon,0,24_16,2,나는 다이어트도 중요하다 생각하는데 것보다 피부가 중요하다고 생각해 개인적으로!
nateon,0,24_16,2,남자든 여자든 피부가 좋으면 인물이 사는 것 같더라구
nateon,0,24_16,1,그건 그래!
nateon,0,24_16,1,피부도 엄청 중요하지
nateon,0,24_16,1,트러블 나면 스트레스 많이 받잖아 ㅠㅠ
nateon,0,24_16,1,성형 수술은 어떻게 생각해?
nateon,0,24_16,1,하는 거 좋은 거 같애?
nateon,0,24_16,2,나는 무서워하는 편이지만 스스로 괜찮다 하면 뭐 찬성이지
nateon,0,24_16,2,성형하고 싶은 데 있어?
nateon,0,24_16,1,너무 대수술이 될 거 같은데 돌려깎기? 하하 아니면 이마도 좀 볼록하게 하고 싶긴 해
nateon,0,24_16,2,돌려깎기 그래...
nateon,0,24_16,2,그건 난 누가 시켜준다 해도 못하겠더라
nateon,0,24_16,2,누가 시켜준다면 할 거야?
nateon,0,24_16,1,근데... 너무 무섭긴 해
nateon,0,24_16,1,못 깨어나면 어떡해? 키키
nateon,0,24_16,2,그니까 나도 그래서 못하겠어
nateon,0,24_16,2,근데 너 막 필요성이 느껴지는 얼굴이 전혀 아닌데?
nateon,0,24_16,1,아냐 거울 보다 보면 계속 아쉬운 부분이 나오지
nateon,0,24_16,1,근데 성형을 해도 똑같을 거야!
nateon,0,24_16,1,여기 하고 나면 다른 데가 부족해 보이고 할 거 같아 그치?
nateon,0,24_16,2,그건 그렇지
nateon,0,24_16,2,누구나 미모 욕심은 있으니 그 마음은 이해가 너무 돼
nateon,0,24_16,2,나는 코가 하고 싶던데 코 생각은 안 했어?
nateon,0,24_16,1,응 코는 별로 생각 안 해봤어!
nateon,0,24_16,1,너무 부자연스럽지만 않으면 코 해보는 것도 좋을 거 같아~
nateon,0,24_16,1,코가 사람 이미지를 되게 많이 좌우하더라고
nateon,0,24_16,2,그치 인상에 영향이 많이 주는 것 같아
nateon,0,24_16,2,조금만 달라져도 얼굴이 확 티가 나
nateon,0,24_17,1,건강을 위해서 하고 있는 게 있어?
nateon,0,24_17,1,운동이라든가 병원을 가든가 영양제를 먹는 것처럼!
nateon,0,24_17,2,음 요즘에는 회사 출퇴근이 벅차서 못하고 있는데 원래 홈트도 나름 하는 편이고 산책이나 조깅 자주 해
nateon,0,24_17,2,너는 운동 좀 해?
nateon,0,24_17,1,응 나는 헬스도 하고 요즘에 골프도 좀 배우고 있어!
nateon,0,24_17,1,이제는 영양제도 꾸준히 챙겨 먹으려고 노력 중이야 하하
nateon,0,24_17,1,아파서 치료나 수술받은 적 있어?
nateon,0,24_17,2,어깨 뻐근하고 뭉치고 이런 것 때문에 한의원 한동안 다녔었는데 몸 아프니까 진짜 고생이더라
nateon,0,24_17,2,돈도 많이 들고...
nateon,0,24_17,2,헬스 꾸준히 해서 몸에 달라지는 변화 같은 거 있어?
nateon,0,24_17,1,그렇게까지 빡세게 하진 않아서 키키
nateon,0,24_17,1,큰 변화는 모르겠는데 그래도 하고 나면 뿌듯해!
nateon,0,24_17,1,병원도 보험이 되는 거면 괜찮은데 안 그러면 돈이 너무 많이 들긴 하더라 ㅠㅠ
nateon,0,24_17,2,오 그치 보험이 안 되는 항목이었어서 돈이 많이 깨졌지
nateon,0,24_17,2,그럼 나중을 생각해서 보험 같은 것도 든 게 있어?
nateon,0,24_17,1,엄마가 예전에 들어준 게 있는 거 같은데 자세하게는 모르겠어...
nateon,0,24_17,1,너는 있어?
nateon,0,24_17,2,나도 있기는 한데 관리를 잘 안 해서 모르겠다 키키
nateon,0,24_17,2,어떤 보험 들었는지도 몰라?
nateon,0,24_17,1,응 잘 모르겠어 하하
nateon,0,24_17,1,나는 라식 수술을 했었어서 눈 건강도 신경을 써야 하는데 너처럼 블루라이트 차단 안경을 쓸까?
nateon,0,24_17,2,이게 엄청 효과가 있는 건지는 사실 잘 모르겠지만 난 워낙 눈이 많이 아픈 편이라 기분 탓으로 쓰는 것도 있어
nateon,0,24_17,2,루테인을 챙겨 먹는 것도 괜찮을 것 같은데?
nateon,0,24_17,1,응 맞아 그것도 생각하고 있어!
nateon,0,24_17,1,확실히 하루 종일 컴퓨터 보니까 저녁 때쯤 되면 눈이 시릴 때도 있어서 안경도 한번 생각해봐야겠어
nateon,0,24_17,2,그럼 또 뭐 다른 영양제 챙겨 먹고 있는 건 있어?
nateon,0,24_17,1,응 요새는 매일 챙겨 먹어! 종합비타민이랑 카베진이랑 실리마린
nateon,0,24_17,1,너는?
nateon,0,24_17,2,나는 유산균이랑 프로틴이랑 영양제는 아니지만 간에 좋다는 양파즙 먹고 있는데 다들 효과가 있는지 모르겠어
nateon,0,24_17,2,너무 피곤해서...
nateon,0,24_17,1,양파즙만 먹어서는 안 될 거 같은데...
nateon,0,24_17,1,밥도 더 잘 챙겨 먹고 운동도 좀 해봐!
nateon,0,24_17,1,간에 좋으려면 우루사나 밀크시슬 먹어도 좋대
nateon,0,24_17,2,한국인은 밥심이지
nateon,0,24_17,2,밥을 더 잘 챙겨 먹을게!
nateon,0,24_18,1,인터넷으로 쇼핑 많이 하는 편이야?
nateon,0,24_18,2,응 요즘 워낙 잘 돼 있다 보니까
nateon,0,24_18,2,최근에 사는 곳들의 대부분은 다 온라인 쇼핑몰인 것 같아
nateon,0,24_18,2,너는 온라인 쇼핑 많이 해?
nateon,0,24_18,1,응 나도 많이 해!
nateon,0,24_18,1,생필품 같은 건 쿠팡이 가격이 저렴해서 많이 사고 옷도 인터넷 쇼핑몰에서 많이 사고 있어!
nateon,0,24_18,1,자주 이용하는 쇼핑몰 있어?
nateon,0,24_18,2,나는 인터넷에 검색해서 그 제품 유명한 쇼핑몰 찾기도 하고 요즘에 지그재그 많이 이용해
nateon,0,24_18,2,진짜 다 있어서 충동구매 장난 아니지...
nateon,0,24_18,2,쿠팡에서 쇼핑 비용이 월에 얼마 정도 돼?
nateon,0,24_18,1,그때그때 달라서 잘 모르겠어
nateon,0,24_18,1,그래도 이것저것 사면 한 달에 적어도 십만 원은 쓰지 않을까?
nateon,0,24_18,1,지그재그가 예전보다 많이 핫해진 거 같더라 키키
nateon,0,24_18,1,난 마켓컬리도 좋아하는데 여기 이용해봤어?
nateon,0,24_18,2,아 거기는 생각만 하고 아직 안 써봤어
nateon,0,24_18,2,맛있는 게 워낙 많다고 알고 있어서 한번 이용하기 시작하면 계속 살 것 같애 키키
nateon,0,24_18,2,쿠팡에도 간편 음식 많이 파는 걸로 아는데 마켓컬리는 어떤 점이 좋아?
nateon,0,24_18,1,쿠팡하고 비슷하긴 한데 전날 밤 11시 전까지 주문하면 다음날 아침 7시 전까지 문 앞에 배송해주는 게 있어서 좋아!
nateon,0,24_18,1,전날 늦게 주문해도 다음날 아침에 바로 필요한 걸 쓸 수 있으니깐!
nateon,0,24_18,1,음식 말고 주방 기구나 다른 것도 팔고 품목이 많아졌어 요즘엔
nateon,0,24_18,2,쿠팡보다 더 좋은 것 같은 느낌이다
nateon,0,24_18,2,조만간 이용해보려고 하는데 첫 주문 때 뭘 사면 좋을까?
nateon,0,24_18,1,음 아침에 먹을 빵들도 괜찮고 도시락으로 가져올만한 것들도 있어!
nateon,0,24_18,1,밀키트도 많아서 이런 것도 사 보면 좋을 거 같아
nateon,0,24_18,2,점심 도시락 사는 거 괜찮겠다
nateon,0,24_18,2,거기서 너는 어떤 거 샀었어?
nateon,0,24_18,1,나는 볶음밥 종류도 샀었고 주먹밥도 있더라고!
nateon,0,24_18,1,겨울에는 미니 붕어빵도 사서 에어프라이기에 돌려 먹었어 하하
nateon,0,24_18,1,중고 나라도 이용해봤어?
nateon,0,24_18,2,아 중고나라 옛날에 많이 사용했지
nateon,0,24_18,2,거기서 잘 사면 은근 유용한 것들이 많아
nateon,0,24_18,2,너는 거래해 봤어?
nateon,0,24_18,1,응응 나도 해봤지~
nateon,0,24_18,1,집에서 안 입는 옷들도 팔아본 적 있고 주방용품 같은 거 사보기도 했어
nateon,0,24_18,2,사는 것도 잘 사면 유용한데 파는 것도 괜찮더라고
nateon,0,24_18,2,나는 향수 잘못 사서 그냥 돈 버렸네 했었다가 거기서 팔아봤는데 거의 제값 그대로 받았어
nateon,0,24_18,1,오 좋네
nateon,0,24_18,1,사고 팔고가 자유로우니까 마음에 안 들어도 다시 팔 수 있어서 다행이다~
nateon,0,24_18,1,당근마켓은 이용해 본 적 있어?
nateon,0,24_18,2,아니 당근은 아직 안 써봤다
nateon,0,24_18,2,거기는 좀 터무니없는 게 많은 것 같아
nateon,0,24_19,1,요즘에 보고 있는 TV 프로그램이나 드라마 있어?
nateon,0,24_19,2,나는 나 혼자 산다 잘 챙겨 보고 드라마는 요즘 잘 안 보게 되는 것 같아
nateon,0,24_19,2,너는 뭐 즐겨봐?
nateon,0,24_19,1,나도 나 혼자 산다 좋아해!
nateon,0,24_19,1,드라마는 넷플릭스에서 주로 보는데 얼마 전까지는 빈센조 봤었어
nateon,0,24_19,2,아 빈센조 유명했지
nateon,0,24_19,2,안 봤는데 송중기만 찾아 봤었다 하하
nateon,0,24_19,2,인생 드라마나 영화는 뭐가 있어?
nateon,0,24_19,1,내 인생 드라마 중 하나는 나의 아저씨 그리구 영화는 어바웃 타임이야!
nateon,0,24_19,1,진짜 몇 번을 봐도 재밌어 ㅠㅠ!
nateon,0,24_19,1,너는 인생 드라마나 영화 있어?
nateon,0,24_19,2,음 드라마는 동백꽃 필 무렵이고 영화는 비포 시리즈야
nateon,0,24_19,2,진짜 로맨틱 하더라 하하
nateon,0,24_19,2,요즘 나오는 아이돌도 많이 알아?
nateon,0,24_19,1,몇몇은 아는데 다는 몰라...
nateon,0,24_19,1,너무 새로 많이 나와서 하하
nateon,0,24_19,1,좋아하는 가수 있어?
nateon,0,24_19,2,나는 요즘 누가 나오는지도 모르겠다
nateon,0,24_19,2,나이 먹어 가니까 확실히 아이돌에 관심이 없어지는 것 같아
nateon,0,24_19,1,맞아 슬프다...
nateon,0,24_19,1,여름되니까 생각하는 드라마인데 로맨스가 필요해라는 드라마 알아?
nateon,0,24_19,1,정유미 나오는 거
nateon,0,24_19,2,로맨스가 필요해...
nateon,0,24_19,2,그건 시즌별로 김정훈 조여정 뭐 김소연 성준 이런 애들 나온 거 아닌가?
nateon,0,24_19,2,너가 말하는 건 연애의 발견 아냐?
nateon,0,24_19,1,연애의 발견도 정유미 나오는데 로맨스가 필요해2는 정유미랑 이진욱 나와!
nateon,0,24_19,1,진짜 재밌는데 이것두...
nateon,0,24_19,2,아 그래?
nateon,0,24_19,2,거기서도 나오다니 내가 안 본 시즌에 나왔나 보네
nateon,0,24_19,2,근데 이 정도면 정유미는 로맨스물 전문가 아냐?
nateon,0,24_19,1,거의 그렇다고 볼 수 있지 하하
nateon,0,24_19,1,그 시즌이 제일 재밌는데 그걸 안 보다니
nateon,0,24_19,1,당장 봐!
nateon,0,24_19,2,주말에 정주행이라도 해야 하나...
nateon,0,24_19,2,드라마 보면 그 배우들한테 또 빠질 것 같아 하하
nateon,0,24_19,1,응 맞아
nateon,0,24_19,1,그래도 그건 꼭 봐야 돼
nateon,0,24_19,1,정유미도 정유미인데 이진욱이 진짜 짱임...
nateon,0,24_19,2,이진욱 드라마 나올 때면 항상 멋있게 나오더라
nateon,0,24_19,2,나중에 볼게!
nateon,0,24_20,1,영화는 보통 어떤 장르 즐겨 봐?
nateon,0,24_20,2,나는 로코 제일 좋아해
nateon,0,24_20,2,그런 거 보면 괜히 내가 기분 좋아지더라 하하
nateon,0,24_20,2,너는 어떤 장르 좋아해?
nateon,0,24_20,1,나도 로코!
nateon,0,24_20,1,로코나 하이틴 같은 거 가볍게 볼 수 있어서 좋아해 키키
nateon,0,24_20,1,좀 분위기 어두운 장르는 별로 안 좋아하는 편...
nateon,0,24_20,1,좋아하는 배우는 따로 있어?
nateon,0,24_20,2,외국 배우는 그냥 영화에서나 몰입해서 봤지 딱히 좋아한다고 하긴 그렇고 국내 배우에서는 현빈 좋아해
nateon,0,24_20,2,잘생겼어 ㅠㅠ
nateon,0,24_20,2,너는 누구 좋아해?
nateon,0,24_20,1,아항 나는 공유... 헤헤
nateon,0,24_20,1,인상 깊었던 드라마나 영화 속 캐릭터는 뭐야?
nateon,0,24_20,2,나는 인생 드라마인 동백꽃 필 무렵에서 공효진도 인상 깊었고 리틀 포레스트에 김태리 역도 좋았어
nateon,0,24_20,2,그렇게 살고 싶다는 생각이 들었지
nateon,0,24_20,2,보고 빠졌던 ost는 뭐가 있어?
nateon,0,24_20,1,나의 아저씨 ost 중에 어른이라고 있는데 엄청 좋아!
nateon,0,24_20,1,맞아 리틀 포레스트 좋긴 했어~
nateon,0,24_20,2,나는 동백이 ost 완전 다 빠져 살았거든
nateon,0,24_20,2,드라마 자체가 인기 많았어서 노래도 유명했는데 아는 거 있어?
nateon,0,24_20,1,글쎄 나도 그 드라마 봤는데 노래 제목은 모르겠다!
nateon,0,24_20,1,나는 아무리 공유가 좋아도 부산행 같은 장르는 못 보겠더라
nateon,0,24_20,2,좀비물 안 좋아하나 보구나?
nateon,0,24_20,2,나는 부산행도 재밌어서 되게 여러 번 봤는데
nateon,0,24_20,2,막 명절 때도 특선 영화로 하고 있는데 보고 또 보고 했어
nateon,0,24_20,1,그래?
nateon,0,24_20,1,나는 별로야...
nateon,0,24_20,1,추격자 같이 엄청 잔인한 것도 별로고 하하
nateon,0,24_20,1,너무 소름이었어 저 영화는
nateon,0,24_20,2,추격자는 마지막 장면이 기억에 남지
nateon,0,24_20,2,그거 소름인 건 인정인데 어떻게 영화를 그렇게 만들었나 싶어서 것도 여러 번 봤어 하하
nateon,0,24_20,1,그걸 여러 번 보다니 대단하다 ㅠㅠ
nateon,0,24_20,1,베이비 드라이버라는 영화 알아?
nateon,0,24_20,2,아니 처음 들어보는데 무슨 영화야?
nateon,0,24_20,2,재밌어?
nateon,0,24_20,1,응 재밌어!
nateon,0,24_20,1,베이비라는 애가 운전을 엄청 잘 하는 애라서 막 도둑질? 같은 임무에 투입되는 얘기야
nateon,0,24_20,1,주말에 시간 나면 봐봐~
nateon,0,24_20,2,아아 나 그거 봤다!
nateon,0,24_20,2,나도 엄청 재밌게 봤어
nateon,0,24_20,2,나중에 또 추천해 줘
nateon,0,25_1,1,언니 매운 거 좋아해?
nateon,0,25_1,2,나는 좋아하는 편이야.
nateon,0,25_1,2,너는?
nateon,0,25_1,1,나도 잘은 못 먹지만 좋아해!
nateon,0,25_1,2,그럼 너는 짠 거는 잘 먹는 편이야?
nateon,0,25_1,1,아니 나는 좀 싱겁게 먹는 편이야.
nateon,0,25_1,1,언니는?
nateon,0,25_1,2,나는 짠 거를 정말 못 먹어서 소금을 진짜 조금 해서 먹어!
nateon,0,25_1,1,"오, 우리 잘 맞다!"
nateon,0,25_1,1,그럼 신 거는 좋아해?
nateon,0,25_1,2,신 거는 젤리만 좋아하는 거 같아!
nateon,0,25_1,2,너는 그럼 레몬 이런 거 먹어?
nateon,0,25_1,1,"응, 나는 좋아해서 냉면 먹을 때도 식초 한 바가지 넣어!"
nateon,0,25_1,2,아! 나는 냉면 먹을 때 아무것도 안 넣어!
nateon,0,25_1,2,그럼 와사비 이런 것도 잘 먹어?
nateon,0,25_1,1,응응. 나 와사비도 좋아해! 겨자 종류도 좋아하고
nateon,0,25_1,1,언니는 어때?
nateon,0,25_1,2,나는 코 찡한 거 그런 거 좋아하긴 해!
nateon,0,25_1,2,그럼 초밥에도 와사비 많은 거 좋아해?
nateon,0,25_1,1,응! 그래서 초밥에 와사비를 더 발라서 먹어!
nateon,0,25_1,1,"그래서 냉채족발, 양장피도 좋아해."
nateon,0,25_1,1,언니는 어때?
nateon,0,25_1,2,아 진짜 좋아하는구나!
nateon,0,25_1,2,나는 냉채족발을 안 먹어봤어.
nateon,0,25_1,2,맛있어?
nateon,0,25_1,1,"이런, 이런. 시원하고 새콤하고 야채랑 같이 먹어서 맛있어!"
nateon,0,25_1,1,다음에 같이 먹자! 약속?
nateon,0,25_1,2,그래 나 데려가... 맛있게 먹을게!
nateon,0,25_2,1,언니 집은 자가야?
nateon,0,25_2,2,아니 나는 행복 주택 살아서 임대 주택이야.!
nateon,0,25_2,1,오! 내 친구도 행복 주택이던데 부럽다!
nateon,0,25_2,1,독립한 지 얼마나 됐어?
nateon,0,25_2,2,2019년도부터 혼자 살았어!
nateon,0,25_2,2,행복 주택이 저렴해서 이것저것 저렴해서 좋아~
nateon,0,25_2,1,우와! 꽤 오래 됐구나!?
nateon,0,25_2,1,정말 부러워.
nateon,0,25_2,1,주변에 편의 시설은 가까이 있어?
nateon,0,25_2,2,아니 행복 주택이 저렴은 한데 주변 상가가 아직 발달이 안 됐어.
nateon,0,25_2,2,그게 조금 불편해.
nateon,0,25_2,1,그러게 불편하겠다 ㅠㅠ
nateon,0,25_2,1,나는 아파트에 살고 있어!
nateon,0,25_2,2,너 사는 데는 편의 시설 잘되어 있어?
nateon,0,25_2,1,응. 나는 집 바로 앞에 편의점도 있고 카페도 있고 음식점도 많아!
nateon,0,25_2,2,좋겠다! 그거 정말 중요하더라고
nateon,0,25_2,2,나는 카페 1개밖에 없어... 15분 정도 걸어서
nateon,0,25_2,1,아쉽다 ㅠㅠ 우리 집 주변엔 카페가 많아서 문제인데...
nateon,0,25_2,1,그러면 주변엔 공원은 있어?
nateon,0,25_2,2,어! 맞다 그거 좋은 점 있다
nateon,0,25_2,2,공원 있어! 너도 주변에 있어 공원?
nateon,0,25_2,1,응! 뒤에 동산 같은 공원이 있는데 생각보다 난코스더라고...
nateon,0,25_2,1,그럼 코인 빨래방은 근처에 있어?
nateon,0,25_2,2,어! 있는데 나는 집에서 빨래해서 가본 적은 없어.
nateon,0,25_2,2,너는 자주 이용해?
nateon,0,25_2,1,아니 나도 주로 집에서 해서 이용해본 적 없어 하하
nateon,0,25_2,1,집안일 참 힘들어. 그치?
nateon,0,25_2,2,제일 힘든 게 집안일이야... 티도 안 나 열심히 해도!
nateon,0,25_3,1,언니는 비행기 타는 거 무서워 해?
nateon,0,25_3,2,응 나는 무서워해서 비행기 이륙할 때 좀 떠는 편이야...
nateon,0,25_3,2,너는?
nateon,0,25_3,1,난 타는 거는 안 무서운데 장시간 비행은 귀가 너무 아파서 무서워... ㅠㅠ
nateon,0,25_3,2,아! 귀가 아프구나...
nateon,0,25_3,2,나는 귀가 아픈 적은 없었는데...
nateon,0,25_3,2,비행기 좌석은 그럼 어느 쪽을 좋아해?
nateon,0,25_3,1,나는 창가 쪽! 하늘 보는 게 좋아서!
nateon,0,25_3,1,언니는?
nateon,0,25_3,2,나는 화장실 가는데 편하고 싶어서 복도 쪽에 앉는 편이야 거의!
nateon,0,25_3,1,그렇구나. 하긴 그렇기도 하겠다.
nateon,0,25_3,1,그러면 기차는 자주 타 봤어?
nateon,0,25_3,2,나는 사실 기차 타는 걸 제일 좋아해
nateon,0,25_3,2,난 지난달까지는 통근 열차를 타고 다녔어~
nateon,0,25_3,1,"오, 기차 마스터네!"
nateon,0,25_3,1,기차도 그러면 복도 쪽 좌석을 좋아하겠네?
nateon,0,25_3,2,아니 기차는 또 특이하게 창문 쪽이 좋아! 기차는 화장실이 중요하지 않기 때문에...
nateon,0,25_3,2,너는?
nateon,0,25_3,1,"오, 복합적이네."
nateon,0,25_3,1,나는 기차도 창가. 버스도 창가. 그래서 지하철도 야외로 나오면 좋더라!
nateon,0,25_3,2,3호선도 야외가 있어?
nateon,0,25_3,2,궁금해 2호선 야외만 겪어 봤어 하하
nateon,0,25_3,1,응! 한강 건널 때랑 종종 야외인 구간이 있어서 그 구간이 좋아!
nateon,0,25_3,2,아 몰랐어!
nateon,0,25_3,2,그 구간 되면 다들 사진 찍는 거 알지?
nateon,0,25_3,2,너도 그 사람들 중 한 명이니?
nateon,0,25_3,1,맞아 맞아! 찍은 적이 있긴 한데 거의 안 찍고 눈으로 담아.
nateon,0,25_3,1,"이런 나, 멋지지?"
nateon,0,25_3,2,"응, 나도 거의 안 찍고 남이 찍은 거만 보는 편!"
nateon,0,25_4,1,언니는 아르바이트 많이 해 봤어?
nateon,0,25_4,2,아니 나는 많이 해보지는 않았어...
nateon,0,25_4,2,너는 많이 해본 편이야?
nateon,0,25_4,1,응. 나는 골고루 많이 해본 편이야!
nateon,0,25_4,2,오 그럼 제일 길게 한 건 뭐야?
nateon,0,25_4,1,제일 길게 한 건 카페야!
nateon,0,25_4,2,어느 카페에서 해봤어? 프랜차이즈?
nateon,0,25_4,1,개인 카페도 해보고 프랜차이즈도 해 봤어!
nateon,0,25_4,2,아 둘 다 해봤구나!
nateon,0,25_4,2,프랜차이즈는 어디서 일 해봤어?
nateon,0,25_4,1,할리스랑 요거 프레소에서 했었어.
nateon,0,25_4,1,맛있는 집이지?
nateon,0,25_4,2,나 요거프레소 진짜 좋아했는데 요즘 별로 없더라...
nateon,0,25_4,2,알바했던 곳 아직 그대로 있어?
nateon,0,25_4,1,응응 아직 있어!
nateon,0,25_4,1,사장님도 잘해 주셨어서 한 번 놀러 가기로 했어~!
nateon,0,25_4,2,너 완전 모범 사원이었나 보다.
nateon,0,25_4,2,최근에 한 알바였어?
nateon,0,25_4,1,응응! 올해 1월까지 했었어~!
nateon,0,25_4,1,나름 재밌었어!
nateon,0,25_4,2,아 진짜 최근이네! 않았니??
nateon,0,25_4,2,그거 아이스크림 올려주는 거는 힘들지
nateon,0,25_4,1,응 맞아 ㅠㅠ 모양 예쁘게 담는 연습하느라 처음엔 정말 이상하게 올렸었어 키키
nateon,0,25_4,2,다들 잘 담아주던데 연습해야 되는 거였구나...하하
nateon,0,25_5,1,언니 주변에 해병대 나오신 분 있어?
nateon,0,25_5,2,"어, 아빠 해병대야 완전 해병대!"
nateon,0,25_5,1,헐 대박! 진짜 너무 멋있으시다!
nateon,0,25_5,1,언니 집엔 귀신 걱정 없겠다 하하
nateon,0,25_5,2,진정한 해병인...
nateon,0,25_5,2,해병대 나온 사람들은 그 해병대 부심이 엄청난 거 같아.
